"date","close","volume","open","high","low"
"2016/02/05","60.0100","3703670.0000","60.6800","60.7100","59.1300"
"2016/02/04","60.7100","4331455.0000","59.2800","60.9000","58.8900"
"2016/02/03","59.3900","3559903.0000","59.1600","59.7300","57.6900"
"2016/02/02","59.0700","3929013.0000","60.4000","60.7600","58.9900"
"2016/02/01","61.4200","3495547.0000","60.3200","61.8999","60.0100"
"2016/01/29","61.2800","3170979.0000","59.8900","61.3070","59.3700"
"2016/01/28","59.2100","4650675.0000","61.2700","61.6350","58.8000"
"2016/01/27","60.6400","4022690.0000","61.8100","62.4500","60.0100"
"2016/01/26","61.9400","3255632.0000","60.7100","62.0600","60.2800"
"2016/01/25","60.1200","3230980.0000","62.4000","62.4000","59.9950"
"2016/01/22","62.4600","4769659.0000","62.5800","63.6100","61.6100"
"2016/01/21","61.6500","6139936.0000","59.7500","62.5600","59.1500"
"2016/01/20","59.8100","8220507.0000","57.6300","60.6000","56.4300"
"2016/01/19","58.3800","5212770.0000","60.4400","60.5000","57.6200"
"2016/01/15","59.5500","8374663.0000","59.0200","60.1500","58.3300"
"2016/01/14","60.7400","7445758.0000","60.2100","62.1200","58.9200"
"2016/01/13","60.2700","5475213.0000","63.8300","64.0300","60.1300"
"2016/01/12","64.3200","4915295.0000","63.2200","64.5000","63.1700"
"2016/01/11","63.1600","4568680.0000","63.1500","63.5000","62.1200"
"2016/01/08","62.6500","4510253.0000","62.3600","63.8100","62.0100"
"2016/01/07","61.8200","6444904.0000","62.2700","63.1300","61.6800"
"2016/01/06","63.6200","4167145.0000","64.4700","64.6800","62.5300"
"2016/01/05","65.5900","2699058.0000","65.4800","66.0300","65.2300"
"2016/01/04","65.3800","3899473.0000","65.9300","66.2000","64.9750"
"2015/12/31","67.0400","1940934.0000","67.9900","68.2100","67.0400"
"2015/12/30","68.0200","1512057.0000","68.8400","68.9600","67.8600"
"2015/12/29","68.7500","1910609.0000","69.0900","69.2800","68.3700"
"2015/12/28","68.8500","1459765.0000","68.0000","68.9600","68.0000"
"2015/12/24","68.7700","789895.0000","68.8600","69.3000","68.5500"
"2015/12/23","68.8500","2263551.0000","68.3100","69.0000","67.9200"
"2015/12/22","68.4900","5676453.0000","65.7600","68.9100","65.2550"
"2015/12/21","65.1700","2204916.0000","65.3700","65.9200","64.9900"
"2015/12/18","65.1100","4798459.0000","65.8900","66.5400","64.6400"
"2015/12/17","66.0300","2410477.0000","67.3600","67.8300","66.0100"
"2015/12/16","67.1600","3477280.0000","67.1600","68.1000","65.9300"
"2015/12/15","66.6200","3120256.0000","67.0700","67.1600","66.0200"
"2015/12/14","66.4300","3157351.0000","66.7800","67.2100","65.5500"
"2015/12/11","66.8500","2137818.0000","67.1200","67.8350","66.7100"
"2015/12/10","68.2300","1956757.0000","68.7300","68.9100","67.8700"
"2015/12/09","68.0200","2904901.0000","69.0800","70.0150","67.5673"
"2015/12/08","69.5800","2449216.0000","69.2800","69.9100","68.4800"
"2015/12/07","69.5000","3073410.0000","70.7500","71.0000","69.1500"
"2015/12/04","71.0400","3475179.0000","70.4900","71.0900","69.2400"
"2015/12/03","68.7800","3219139.0000","71.7500","71.8800","68.5500"
"2015/12/02","71.6900","2828390.0000","72.0800","72.6800","71.5200"
"2015/12/01","72.2600","2562709.0000","71.5100","72.3800","71.0700"
"2015/11/30","70.9100","3138126.0000","71.3800","71.4000","69.8900"
"2015/11/27","71.4800","642661.0000","71.6500","71.9200","71.3700"
"2015/11/25","71.8400","2248105.0000","71.2500","72.0800","71.0500"
"2015/11/24","70.9800","4296512.0000","71.1000","71.6800","69.9300"
"2015/11/23","72.4000","2274852.0000","72.3100","73.0999","72.2000"
"2015/11/20","72.3100","2331993.0000","72.9800","73.0389","71.9000"
"2015/11/19","72.5700","3243330.0000","72.4000","72.6850","71.5800"
"2015/11/18","72.2300","5285056.0000","72.7700","73.4400","70.8000"
"2015/11/17","72.7700","7677839.0000","74.3700","74.4500","72.5500"
"2015/11/16","73.7200","13436700.0000","71.5800","74.5300","70.4300"
"2015/11/13","72.7400","1642388.0000","74.1300","74.4800","72.6900"
"2015/11/12","74.5200","1284848.0000","75.5000","75.5000","74.4500"
"2015/11/11","75.4600","1261539.0000","76.7000","76.8300","75.3900"
"2015/11/10","76.5200","1024653.0000","75.7200","76.6400","75.4400"
"2015/11/09","75.7600","1238072.0000","76.5400","76.6699","74.4360"
"2015/11/06","76.6800","1395760.0000","76.7600","77.3400","76.1500"
"2015/11/05","76.7200","1219024.0000","77.0600","77.4500","76.1001"
"2015/11/04","77.0200","1352873.0000","76.8400","77.0891","76.2800"
"2015/11/03","76.7100","1930946.0000","77.2600","77.5600","75.9200"
"2015/11/02","77.4600","1614099.0000","77.0000","77.9000","76.7400"
"2015/10/30","76.7800","2561105.0000","77.3300","77.8800","76.6500"
"2015/10/29","76.9800","3885596.0000","74.4100","77.1600","73.8300"
"2015/10/28","76.8900","5231805.0000","79.5600","79.8800","75.2900"
"2015/10/27","77.9900","4555668.0000","76.6000","79.0300","76.1800"
"2015/10/26","76.6100","2077174.0000","75.3400","77.0000","74.8800"
"2015/10/23","75.2950","4880436.0000","75.9400","76.1900","74.4000"
"2015/10/22","76.8700","3516737.0000","74.5200","77.3350","74.3300"
"2015/10/21","73.8500","1542259.0000","74.8500","75.5000","73.7790"
"2015/10/20","74.8900","1776452.0000","74.3500","75.3900","74.1600"
"2015/10/19","73.3800","2426672.0000","73.6200","74.4600","73.0900"
"2015/10/16","73.8300","2774281.0000","74.7000","74.7000","73.4800"
"2015/10/15","74.8400","1858741.0000","74.7500","75.0000","73.1800"
"2015/10/14","74.1700","2326161.0000","75.2000","75.5900","73.9800"
"2015/10/13","75.2800","2917207.0000","75.3700","76.4000","74.8000"
"2015/10/12","76.4100","1516653.0000","76.5100","76.9000","75.9800"
"2015/10/09","76.4700","2007403.0000","76.6500","77.0000","75.6000"
"2015/10/08","76.5600","3494696.0000","73.9000","76.9000","73.8100"
"2015/10/07","74.1700","2406448.0000","72.0500","74.1900","72.0100"
"2015/10/06","71.9100","2560682.0000","72.3500","72.9600","71.7600"
"2015/10/05","72.7600","2101350.0000","71.8100","72.9100","70.6000"
"2015/10/02","71.4600","2748905.0000","69.1000","71.4900","68.8400"
"2015/10/01","70.1100","3394247.0000","68.3900","70.1600","68.2500"
"2015/09/30","68.2000","3578177.0000","66.1100","68.3700","65.7600"
"2015/09/29","65.4400","3576136.0000","66.1900","66.6300","65.3100"
"2015/09/28","66.1700","2547536.0000","67.7300","67.9700","66.0400"
"2015/09/25","68.5000","2276368.0000","68.5900","69.5200","68.0400"
"2015/09/24","68.2000","2969721.0000","68.9800","68.9800","67.7800"
"2015/09/23","67.7200","1374411.0000","68.3800","68.4480","67.5700"
"2015/09/22","68.0500","3303150.0000","68.8400","69.3300","67.5800"
"2015/09/21","70.2200","1980438.0000","70.2000","70.8000","69.7900"
"2015/09/18","69.6800","7984753.0000","70.8600","70.8600","69.0600"
"2015/09/17","72.1600","2198739.0000","72.8700","73.3400","72.0100"
"2015/09/16","72.7900","1895123.0000","72.5200","72.9100","72.0300"
"2015/09/15","72.2400","3177509.0000","73.0700","73.0700","70.8700"
"2015/09/14","72.9900","1706849.0000","72.9400","73.2200","72.3600"
"2015/09/11","73.0100","1560296.0000","71.7200","73.0300","71.6100"
"2015/09/10","72.2700","1605625.0000","71.1000","72.4600","70.8700"
"2015/09/09","71.1900","1771189.0000","72.7000","73.1600","71.0300"
"2015/09/08","72.4200","2292716.0000","71.3300","72.4800","70.6900"
"2015/09/04","70.0200","1533299.0000","69.9700","70.9500","69.8000"
"2015/09/03","71.0700","1615427.0000","71.0900","72.1600","70.6700"
"2015/09/02","70.9200","2373407.0000","70.3200","71.2100","69.8100"
"2015/09/01","69.0900","3175728.0000","68.6790","69.6100","68.6600"
"2015/08/31","70.6600","2026170.0000","71.1600","71.1700","70.3400"
"2015/08/28","71.5800","1532909.0000","70.7200","71.6200","70.6300"
"2015/08/27","71.1100","2250569.0000","70.4500","71.1300","69.7000"
"2015/08/26","69.9200","4365428.0000","68.2600","69.9900","67.3550"
"2015/08/25","66.5600","4215452.0000","68.6600","68.9800","66.4900"
"2015/08/24","66.6900","5151592.0000","65.2200","68.9900","63.9500"
"2015/08/21","69.3300","4290234.0000","69.2500","70.3200","68.8700"
"2015/08/20","70.0000","2792624.0000","71.2500","71.2500","69.9200"
"2015/08/19","71.9100","1958997.0000","71.9600","72.5400","71.4200"
"2015/08/18","72.3800","1073459.0000","72.9100","72.9100","72.2300"
"2015/08/17","72.9400","1294439.0000","71.6000","73.2300","71.4400"
"2015/08/14","71.8500","1351959.0000","72.2500","72.4000","71.4400"
"2015/08/13","72.3000","1533131.0000","71.8100","72.7500","71.6100"
"2015/08/12","72.2700","2758040.0000","71.1300","72.4000","70.2600"
"2015/08/11","72.1400","1926858.0000","72.0300","72.5000","71.6800"
"2015/08/10","72.5500","1788034.0000","72.1500","72.7100","71.8600"
"2015/08/07","71.3700","2691897.0000","70.9300","71.4700","70.0700"
"2015/08/06","70.9300","3782408.0000","70.9700","71.0800","70.0700"
"2015/08/05","70.7000","4158501.0000","73.0800","73.4000","70.4400"
"2015/08/04","72.2200","1861869.0000","72.6000","72.6000","71.8800"
"2015/08/03","72.5700","2312613.0000","72.1600","72.9100","71.9400"
"2015/07/31","72.6100","3424391.0000","73.8500","73.8800","71.8900"
"2015/07/30","72.6400","6515290.0000","76.0000","76.1300","72.1500"
"2015/07/29","77.0000","3417189.0000","74.8000","77.3700","74.7800"
"2015/07/28","74.5900","2632464.0000","74.1900","75.6400","74.0300"
"2015/07/27","73.9000","2378017.0000","73.5400","74.4000","72.9200"
"2015/07/24","74.0200","2746979.0000","74.8000","74.8100","73.3100"
"2015/07/23","74.6200","3260923.0000","76.9200","76.9200","74.0400"
"2015/07/22","76.9300","1601871.0000","76.5400","77.1700","76.2400"
"2015/07/21","76.6000","2264056.0000","78.1100","78.1100","76.3900"
"2015/07/20","77.8300","1275982.0000","77.7400","78.2598","77.6800"
"2015/07/17","77.7000","1715662.0000","77.0000","78.2800","77.0000"
"2015/07/16","78.2500","1756531.0000","77.6700","78.7600","77.6700"
"2015/07/15","77.3600","1637058.0000","77.1400","78.0200","76.9000"
"2015/07/14","77.2600","1213521.0000","76.6000","77.6600","76.6000"
"2015/07/13","76.9800","1756049.0000","76.7600","77.3800","76.5200"
"2015/07/10","75.9700","1416825.0000","75.2300","76.1900","74.5900"
"2015/07/09","74.1800","1599201.0000","75.2200","75.6600","74.1700"
"2015/07/08","73.9600","2016157.0000","74.6800","74.9500","73.9000"
"2015/07/07","75.4400","2767958.0000","74.3100","75.5200","73.3600"
"2015/07/06","74.3100","1700134.0000","74.0600","74.7700","73.8400"
"2015/07/02","74.8000","1227494.0000","75.0600","75.2800","74.5000"
"2015/07/01","74.9900","1854776.0000","75.2200","75.4200","74.5700"
"2015/06/30","74.3900","1828769.0000","74.4600","75.0900","73.9500"
"2015/06/29","73.8300","2026846.0000","75.2400","75.5000","73.7700"
"2015/06/26","76.0200","3597100.0000","76.5400","76.7900","75.8800"
"2015/06/25","76.1650","1335671.0000","76.4400","76.8600","76.1000"
"2015/06/24","76.3700","2098444.0000","77.5700","77.6150","76.2400"
"2015/06/23","77.5900","1212255.0000","77.8000","77.9900","77.3215"
"2015/06/22","77.9100","1312289.0000","78.0000","78.3900","77.8000"
"2015/06/19","77.6400","1810696.0000","78.1300","78.2700","77.5900"
"2015/06/18","78.1500","1506863.0000","77.3700","78.5000","77.3600"
"2015/06/17","77.0200","1546672.0000","76.7500","77.1100","76.0200"
"2015/06/16","76.7300","1463707.0000","76.7100","77.2500","76.5700"
"2015/06/15","77.0200","1754352.0000","76.0500","77.1900","75.8600"
"2015/06/12","76.6300","2104479.0000","76.9500","77.3600","76.4000"
"2015/06/11","77.2700","2253878.0000","77.4100","77.5200","76.6300"
"2015/06/10","77.2300","1344543.0000","77.4700","78.1300","77.2300"
"2015/06/09","77.3200","1205525.0000","76.8400","77.4900","76.5800"
"2015/06/08","76.9600","2038208.0000","78.0700","78.2100","76.8900"
"2015/06/05","78.3800","838033.0000","78.2400","78.6700","77.8000"
"2015/06/04","78.4800","1515010.0000","78.8500","79.4100","78.3200"
"2015/06/03","79.3800","1677759.0000","78.8700","79.8750","78.5600"
"2015/06/02","78.4300","1378320.0000","77.7400","78.6800","77.6000"
"2015/06/01","77.9700","1928288.0000","78.2000","78.7500","77.3650"
"2015/05/29","77.9900","2532166.0000","79.3200","79.4700","77.8202"
"2015/05/28","79.0300","1308389.0000","79.1200","79.2100","78.3400"
"2015/05/27","79.2000","1530557.0000","79.0200","79.6800","78.7800"
"2015/05/26","78.7100","1210194.0000","80.1400","80.2300","78.5200"
"2015/05/22","80.1500","934857.0000","80.3900","80.7600","79.5700"
"2015/05/21","80.4700","1330448.0000","80.3600","80.8200","80.0300"
"2015/05/20","80.6600","1246411.0000","80.9200","81.5300","79.7500"
"2015/05/19","80.9000","1553457.0000","81.1800","81.5158","80.6750"
"2015/05/18","81.2300","1416399.0000","80.6500","81.5500","80.6500"
"2015/05/15","80.9000","1964826.0000","80.9300","81.5000","80.3000"
"2015/05/14","80.5750","1847384.0000","79.3700","80.6900","79.2200"
"2015/05/13","78.6800","1647188.0000","78.9400","79.8100","78.5100"
"2015/05/12","79.1600","1247191.0000","79.1500","79.7500","78.6140"
"2015/05/11","79.7200","1852989.0000","80.1500","80.4400","79.5900"
"2015/05/08","80.3000","1865521.0000","79.4000","80.8700","79.2400"
"2015/05/07","78.4800","2587234.0000","78.7800","79.4600","78.3300"
"2015/05/06","78.8200","2273600.0000","78.3500","79.4200","77.9100"
"2015/05/05","78.2100","2693712.0000","80.2800","80.3100","78.1800"
"2015/05/04","80.5100","1678454.0000","81.0100","81.2800","80.0600"
"2015/05/01","80.9650","1869055.0000","80.6500","81.8300","80.3900"
"2015/04/30","80.0500","5497046.0000","82.3000","82.7100","79.1800"
"2015/04/29","83.8700","5518624.0000","82.4200","84.3300","82.0600"
"2015/04/28","81.3200","1803926.0000","81.2100","81.8200","80.0860"
"2015/04/27","81.3700","2220602.0000","81.7800","83.0700","81.2800"
"2015/04/24","81.8400","1131771.0000","81.5900","81.9900","81.1000"
"2015/04/23","81.3500","1236465.0000","80.4600","81.9300","80.2300"
"2015/04/22","80.7850","1569829.0000","81.0500","81.2000","80.1200"
"2015/04/21","80.4700","2344305.0000","80.0900","80.7500","79.5300"
"2015/04/20","79.7700","3587604.0000","77.9900","79.9300","77.7200"
"2015/04/17","77.6400","2927673.0000","77.9200","78.3200","77.1500"
"2015/04/16","78.5100","1708289.0000","78.5500","79.2900","78.4000"
"2015/04/15","78.9600","1381282.0000","79.4300","79.9600","78.8500"
"2015/04/14","79.2600","1653799.0000","79.8600","80.2200","79.0300"
"2015/04/13","80.2100","1027008.0000","80.1900","80.7800","79.8400"
"2015/04/10","80.3200","851023.0000","80.3500","80.6700","80.0600"
"2015/04/09","80.2250","1095926.0000","80.0100","80.5800","79.4100"
"2015/04/08","80.1850","2202791.0000","79.4700","80.8600","79.3400"
"2015/04/07","79.1500","2416275.0000","80.1000","80.2400","79.1300"
"2015/04/06","80.2800","1799430.0000","79.4300","80.5600","79.0400"
"2015/04/02","80.1500","1143127.0000","80.3100","80.9300","79.9500"
"2015/04/01","80.3300","1364255.0000","80.4200","80.4200","79.1201"
"2015/03/31","80.3200","1920764.0000","81.2900","81.7200","80.1700"
"2015/03/30","81.5000","1083321.0000","81.3200","81.8100","81.1600"
"2015/03/27","80.8200","1777452.0000","80.4600","81.4000","80.2900"
"2015/03/26","80.5750","3163925.0000","79.2300","81.0700","78.5800"
"2015/03/25","79.7900","3328888.0000","81.8600","81.9829","79.7800"
"2015/03/24","82.2500","2100132.0000","83.9700","84.0156","82.2100"
"2015/03/23","84.2700","2047276.0000","84.0600","84.9800","83.7200"
"2015/03/20","84.0400","3229466.0000","85.0000","85.0000","83.6700"
"2015/03/19","84.3100","1477990.0000","83.3300","84.4200","83.0700"
"2015/03/18","83.2300","1676476.0000","82.2700","83.4700","81.5150"
"2015/03/17","82.4400","1372964.0000","83.4000","83.4000","82.2500"
"2015/03/16","83.4900","1163880.0000","82.6100","83.7200","82.3600"
"2015/03/13","82.0800","1374593.0000","82.5200","82.8900","81.5200"
"2015/03/12","82.8000","1599086.0000","81.6300","83.0000","81.6300"
"2015/03/11","81.0700","1284168.0000","80.9900","81.8600","80.9100"
"2015/03/10","81.2600","1927035.0000","81.7700","81.7700","80.8100"
"2015/03/09","82.4800","1913544.0000","81.4400","82.5400","81.3700"
"2015/03/06","81.5200","1666881.0000","82.5100","82.9000","81.3200"
"2015/03/05","82.9000","1189984.0000","83.2900","83.7200","82.7900"
"2015/03/04","83.1500","1097606.0000","83.5500","83.7000","82.7800"
"2015/03/03","83.9100","1568481.0000","84.7900","84.9300","83.5200"
"2015/03/02","84.8300","2349680.0000","83.3500","84.8700","83.1200"
"2015/02/27","83.1000","2035097.0000","83.3100","83.6199","82.7000"
"2015/02/26","83.2200","1430105.0000","82.1600","83.2700","82.1600"
"2015/02/25","82.3600","1344296.0000","82.2200","82.8400","82.0000"
"2015/02/24","82.2450","1361028.0000","82.7300","82.9600","82.0500"
"2015/02/23","82.9500","1837039.0000","82.7500","83.0000","82.3400"
"2015/02/20","83.0000","1786488.0000","83.1800","83.1800","82.0534"
"2015/02/19","83.1000","3927330.0000","83.7800","84.7680","81.8500"
"2015/02/18","81.4500","3463820.0000","80.2200","81.6200","80.0350"
"2015/02/17","81.2900","3033042.0000","79.4400","81.3200","78.7600"
"2015/02/13","79.3950","1786014.0000","79.0900","79.4600","78.5200"
"2015/02/12","79.0200","2179281.0000","77.5700","79.2300","77.1300"
"2015/02/11","77.0200","1938631.0000","77.1300","77.6500","76.4700"
"2015/02/10","77.2300","3532364.0000","74.3800","77.4400","74.3800"
"2015/02/09","73.3850","2465762.0000","73.3200","73.9100","72.7700"
"2015/02/06","74.2200","3403432.0000","75.7800","76.2600","73.6100"
"2015/02/05","75.7000","2541300.0000","75.9100","76.3000","75.2900"
"2015/02/04","75.9400","2261605.0000","75.8300","76.8900","75.4600"
"2015/02/03","76.6300","2757573.0000","74.9800","76.7300","74.7100"
"2015/02/02","74.8000","3253477.0000","74.2800","74.9800","73.3800"
"2015/01/30","74.5000","3177601.0000","76.4500","76.5400","74.4300"
"2015/01/29","77.1100","2246978.0000","76.8000","77.4600","76.0200"
"2015/01/28","76.9000","2304477.0000","78.4700","78.6300","76.8100"
"2015/01/27","78.6100","1274421.0000","78.6900","79.3300","78.1700"
"2015/01/26","79.4150","1373830.0000","78.6500","79.4500","78.4900"
"2015/01/23","78.5100","1630979.0000","78.6600","78.8500","77.9300"
"2015/01/22","78.4800","2106205.0000","76.6800","78.7300","76.3600"
"2015/01/21","76.2600","1658133.0000","75.9700","77.0900","75.9400"
"2015/01/20","76.3200","1618249.0000","76.7100","76.9200","75.5100"
"2015/01/16","75.8900","3146475.0000","76.0000","76.1900","75.2800"
"2015/01/15","76.1000","1787308.0000","76.6900","77.7300","76.0100"
"2015/01/14","76.5700","1902261.0000","76.2200","77.0170","75.4700"
"2015/01/13","77.4200","2505936.0000","78.8400","79.6100","77.1700"
"2015/01/12","77.9050","1715747.0000","78.8800","79.0000","77.6300"
"2015/01/09","78.7300","2350882.0000","78.7900","79.0900","77.9900"
"2015/01/08","78.9100","2396071.0000","76.8000","79.0300","76.3800"
"2015/01/07","76.3800","1979331.0000","75.4800","76.5700","74.9900"
"2015/01/06","74.6700","2561002.0000","75.4700","75.6000","73.9100"
"2015/01/05","75.6200","2036204.0000","77.6400","77.7400","75.3200"
"2015/01/02","77.7500","1277932.0000","78.3400","78.5600","76.7090"
"2014/12/31","78.0300","1428801.0000","78.6700","79.2490","77.9800"
"2014/12/30","78.2950","1184589.0000","78.7200","79.2200","78.0500"
"2014/12/29","79.0800","1115719.0000","78.7200","79.2488","78.1600"
"2014/12/26","78.6950","891538.0000","78.6700","78.9900","78.5200"
"2014/12/24","78.3500","736860.0000","78.0900","78.5700","77.8600"
"2014/12/23","78.5400","1581647.0000","78.7500","79.0300","78.3440"
"2014/12/22","78.4600","1266709.0000","77.4100","78.6100","77.3500"
"2014/12/19","77.4300","4416965.0000","77.3300","77.9700","76.9800"
"2014/12/18","77.3500","2345181.0000","77.6400","77.8799","76.9100"
"2014/12/17","76.7400","2353295.0000","76.2900","77.0750","75.6200"
"2014/12/16","76.2800","3317507.0000","77.8400","77.9300","76.2200"
"2014/12/15","77.5700","2641094.0000","77.5000","78.2900","76.2700"
"2014/12/12","76.7600","1570449.0000","77.0700","77.9200","76.7100"
"2014/12/11","77.6200","1427903.0000","78.5800","78.7800","77.2501"
"2014/12/10","77.4800","1657620.0000","78.3000","78.4600","77.3300"
"2014/12/09","78.3700","1669406.0000","78.0800","78.5200","77.5000"
"2014/12/08","78.9900","1465255.0000","79.0100","79.2520","78.5000"
"2014/12/05","78.9900","1598708.0000","78.0600","79.1890","77.9700"
"2014/12/04","77.9400","1499062.0000","78.0000","79.0000","77.4500"
"2014/12/03","78.1400","1400330.0000","77.5000","78.4900","77.2001"
"2014/12/02","77.4500","2659920.0000","77.7300","78.1900","77.4000"
"2014/12/01","77.4500","1903114.0000","78.5000","78.7900","77.3700"
"2014/11/28","78.7900","981154.0000","78.3300","79.2100","78.1530"
"2014/11/26","77.4800","1010889.0000","76.8200","77.6500","76.7700"
"2014/11/25","77.0400","4745056.0000","77.0200","77.2999","76.4400"
"2014/11/24","76.9700","2092518.0000","76.4700","77.2300","76.4700"
"2014/11/21","75.9800","2211314.0000","76.8100","77.0499","75.9100"
"2014/11/20","75.8900","2319045.0000","76.3700","76.4100","75.3400"
"2014/11/19","76.3800","1783370.0000","76.9800","77.3500","76.3150"
"2014/11/18","76.9400","2442920.0000","76.8900","77.2200","76.5100"
"2014/11/17","77.1700","2517227.0000","77.1000","77.7400","76.7676"
"2014/11/14","77.9600","1456696.0000","78.0900","78.3900","77.7100"
"2014/11/13","78.0900","1443264.0000","77.3800","78.2500","77.3300"
"2014/11/12","77.3000","1319245.0000","76.5800","77.5000","76.3800"
"2014/11/11","77.1400","1461454.0000","76.8000","77.2800","76.5600"
"2014/11/10","76.5600","1434640.0000","75.5195","76.6650","75.3275"
"2014/11/07","75.5000","1803203.0000","75.3300","75.5500","74.9600"
"2014/11/06","75.2500","2331726.0000","75.0700","75.3400","74.4400"
"2014/11/05","74.9000","3106695.0000","75.1900","75.2000","73.9400"
"2014/11/04","74.5700","3395524.0000","75.4000","75.5900","74.3200"
"2014/11/03","75.8000","2427487.0000","75.9100","76.1500","74.9500"
"2014/10/31","75.7500","3577333.0000","77.9900","77.9900","75.2100"
"2014/10/30","76.0000","3342879.0000","73.5100","76.3100","73.5000"
"2014/10/29","74.0300","4337057.0000","74.0000","75.1900","72.0900"
"2014/10/28","71.9500","4551051.0000","69.8500","72.2100","69.2300"
"2014/10/27","70.2600","2317334.0000","69.3000","70.4000","69.0100"
"2014/10/24","69.2900","2363935.0000","68.4000","69.3500","68.0400"
"2014/10/23","68.4300","3434765.0000","69.0000","70.0000","68.3400"
"2014/10/22","68.4200","2353763.0000","69.4100","69.6300","68.2200"
"2014/10/21","68.4200","2820628.0000","67.5800","68.7000","67.3000"
"2014/10/20","67.0200","3737018.0000","64.9400","67.6300","64.9000"
"2014/10/17","65.0100","3110280.0000","63.6300","65.3400","63.2301"
"2014/10/16","62.7900","2919156.0000","60.7200","63.5490","60.6600"
"2014/10/15","62.2000","6843524.0000","61.9200","63.9000","59.6100"
"2014/10/14","62.5500","5234692.0000","62.1100","63.8800","62.0600"
"2014/10/13","61.7100","6500355.0000","63.5500","63.6600","61.6300"
"2014/10/10","63.5500","4100441.0000","64.4000","64.7400","63.1200"
"2014/10/09","64.5800","3565437.0000","65.5900","66.1900","64.5300"
"2014/10/08","66.1700","5241591.0000","65.8700","66.3400","65.3400"
"2014/10/07","66.0000","3238167.0000","66.6600","67.4100","65.9800"
"2014/10/06","67.3250","2673392.0000","68.0900","68.3858","67.0900"
"2014/10/03","68.1000","3763596.0000","67.1600","68.2700","67.0400"
"2014/10/02","66.8000","4106171.0000","67.9800","68.1600","65.4800"
"2014/10/01","67.9400","4252139.0000","69.5600","69.5800","67.3400"
"2014/09/30","69.9000","1989112.0000","70.2300","70.6300","69.9000"
"2014/09/29","70.4400","1664570.0000","70.2700","70.6900","69.9700"
"2014/09/26","70.7200","3139678.0000","70.8500","71.0700","70.5200"
"2014/09/25","70.5200","1508100.0000","71.3700","71.6650","70.4600"
"2014/09/24","71.3900","1213808.0000","70.9000","71.4800","70.7800"
"2014/09/23","70.9200","1888807.0000","71.4900","71.8000","70.9000"
"2014/09/22","71.6100","1961141.0000","72.3200","72.3200","71.2800"
"2014/09/19","72.1900","3799006.0000","72.9800","73.2800","72.0400"
"2014/09/18","72.4500","1677313.0000","72.1900","72.4700","71.7600"
"2014/09/17","71.7300","1476694.0000","71.2800","72.0900","71.2100"
"2014/09/16","71.1400","2199641.0000","70.5000","71.2300","70.3300"
"2014/09/15","70.7100","1412947.0000","70.5400","70.9100","70.4500"
"2014/09/12","70.6200","1640527.0000","71.1400","71.2300","70.2200"
"2014/09/11","71.3950","2869095.0000","70.8200","71.5300","70.5100"
"2014/09/10","70.7900","1789339.0000","70.9000","71.0400","70.5000"
"2014/09/09","70.7800","1571254.0000","71.0000","71.2950","70.7150"
"2014/09/08","71.0700","2313106.0000","70.8600","71.3250","70.6500"
"2014/09/05","70.8300","2367345.0000","70.2100","70.8300","70.2100"
"2014/09/04","70.5200","2832398.0000","70.4400","70.9800","70.3300"
"2014/09/03","70.0000","2911302.0000","69.6000","70.2000","69.4400"
"2014/09/02","69.4300","1833724.0000","69.6800","69.6900","68.8000"
"2014/08/29","69.4000","1392968.0000","69.3300","69.4900","68.8500"
"2014/08/28","68.9900","1382310.0000","68.7800","69.1200","68.1700"
"2014/08/27","68.8800","1421409.0000","69.0400","69.2100","68.7800"
"2014/08/26","68.9900","1147421.0000","68.9800","69.0700","68.4500"
"2014/08/25","68.7600","1415394.0000","68.6400","68.9400","68.5650"
"2014/08/22","68.4500","1084203.0000","68.2800","68.5600","68.1600"
"2014/08/21","68.4400","1204564.0000","68.5700","68.7350","68.3300"
"2014/08/20","68.5400","1377110.0000","68.0000","68.6400","67.8700"
"2014/08/19","68.1300","1956656.0000","67.6300","68.2700","67.5700"
"2014/08/18","67.6600","1750739.0000","67.8700","67.9500","67.3400"
"2014/08/15","67.3700","2529057.0000","67.6600","67.6900","67.0300"
"2014/08/14","67.2600","1685564.0000","66.7500","67.3500","66.5500"
"2014/08/13","66.5500","1623050.0000","65.8200","66.6600","65.2000"
"2014/08/12","65.5700","1585966.0000","65.6900","66.0100","65.3700"
"2014/08/11","65.7200","1536013.0000","65.6600","65.9200","65.0000"
"2014/08/08","64.9400","1774750.0000","64.7400","64.9700","64.3000"
"2014/08/07","64.2400","2545705.0000","64.8600","65.4900","64.1200"
"2014/08/06","64.5100","2358477.0000","64.3400","65.0300","64.1800"
"2014/08/05","64.9100","2940608.0000","65.7500","65.9000","64.7700"
"2014/08/04","65.9900","2675566.0000","65.0400","66.2500","64.9000"
"2014/08/01","64.8800","2892372.0000","64.7900","65.2700","64.3200"
"2014/07/31","64.7100","3291416.0000","65.3200","65.3400","64.4600"
"2014/07/30","65.4100","3930702.0000","66.2200","66.4700","64.3600"
"2014/07/29","65.6900","3227954.0000","66.0800","66.8900","65.6500"
"2014/07/28","66.1700","2934420.0000","66.4800","67.0700","66.0200"
"2014/07/25","66.3700","1424247.0000","66.7200","67.1200","66.2700"
"2014/07/24","66.8300","3008283.0000","66.4000","67.0800","66.1300"
